,,X+0A,表示パターン,pattern,2,,,,256,1,512,2,768,3,1024,4,1280,5,1536,6,1792,7,2048,8,2304,9,2560,10,2816,11,3072,12,3328,13,3584,14,3840,15,4096,16,33024,17,33280,18,33536,19,33792,20,34048,21,34304,22,34560,23,34816,24,35072,25,35328,26,0,27,-,28
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,X+0E,ポート番号,16,2,0,15,1,1,PORT1,2,PORT2,-,情報なし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,X+10,リンクアップ／リンクダウンの種別,16,2,0,15,1,0,リンクアップ,1,リンクダウン,-,情報なし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,X+0E,バトンパス状態,16,2,0,15,1,0,バトンパス正常,1,バトンパス異常,-,情報なし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,X+10,交信中断原因(SW0048),16,2,0,15,1,0,正常交信または電源投入時,48,ケーブル断線,51,解列処理または復列処理中,64,オフラインモード,65,ハードウェアテスト,66,自己折返しテスト,69,出荷テスト,-,情報なし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,X+0E,データリンク状態,16,2,0,15,1,0,データリンク正常,1,データリンク異常,-,情報なし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,X+10,データリンク停止原因（SW0049),16,2,0,15,1,0,正常交信または電源投入時,1,停止指示あり,2,監視時間タイムアップ,5,スレーブ局不在,16,パラメータ未受信,17,自局局番範囲外,18,自局予約局指定,19,自局局番重複,20,マスタ局重複,22,局番未設定,24,パラメータ異常,25,パラメータ交信中,26,局種別不一致,32,CPUユニット停止エラー,96,不正なリング構成,-,情報なし,,,,,,,,,,,,,,,,,,,,,,

4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,X+0E,種別,16,2,0,15,1,1,データリンク停止指示,2,データリンク起動指示,-,情報なし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,X+10,起動／停止指示局,16,2,0,15,1,125,マスタ局,256,自局（局番未設定）,-,自局,,,,,,,,

5,,,,,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,,,,,,,
,1,X+0E,種別,16,2,0,15,1,1,自局データリンク停止,2,自局データリンク起動,3,指定局（複数局）データリンク停止,4,指定局（複数局）データリンク起動,5,全局データリンク停止,6,全局データリンク起動,-,情報なし
,2,X+10,指示対象局（局番1～16）,11,2,0,15,1,,,,,,,,,,,,,,
,3,X+12,指示対象局（局番17～32）,11,2,0,15,1,,,,,,,,,,,,,,
,4,X+14,指示対象局（局番33～48）,11,2,0,15,1,,,,,,,,,,,,,,
,5,X+16,指示対象局（局番49～64）,11,2,0,15,1,,,,,,,,,,,,,,
,6,X+18,指示対象局（局番65～80）,11,2,0,15,1,,,,,,,,,,,,,,
,7,X+1A,指示対象局（局番81～96）,11,2,0,15,1,,,,,,,,,,,,,,
,8,X+1C,指示対象局（局番97～112）,11,2,0,15,1,,,,,,,,,,,,,,
,9,X+1E,指示対象局（局番113～120）,11,2,0,15,1,,,,,,,,,,,,,,

6,,,,,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,,,,,,,
,1,X+0E,種別,16,2,0,15,1,1,一時エラー無効局設定,2,一時エラー無効局設定解除,-,情報なし,,,,,,,,

7,,,,,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,
,1,X+0E,種別,16,2,0,15,1,1,一時エラー無効局設定,2,一時エラー無効局設定解除,-,情報なし
,2,X+10,指示対象局（局番1～16）,11,2,0,15,1,,,,,,
,3,X+12,指示対象局（局番17～32）,11,2,0,15,1,,,,,,
,4,X+14,指示対象局（局番33～48）,11,2,0,15,1,,,,,,
,5,X+16,指示対象局（局番49～64）,11,2,0,15,1,,,,,,
,6,X+18,指示対象局（局番65～80）,11,2,0,15,1,,,,,,
,7,X+1A,指示対象局（局番81～96）,11,2,0,15,1,,,,,,
,8,X+1C,指示対象局（局番97～112）,11,2,0,15,1,,,,,,
,9,X+1E,指示対象局（局番113～120）,11,2,0,15,1,,,,,,

8,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,
,1,X+0E,種別,16,2,0,15,1,1,予約局の一時解除設定,2,予約局の有効設定,-,情報なし

9,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,
,1,X+0E,種別,16,2,0,15,1,1,予約局の一時解除設定,2,予約局の有効設定,-,情報なし
,2,X+10,指示対象局（局番1～16）,11,2,0,15,1,,,,,,
,3,X+12,指示対象局（局番17～32）,11,2,0,15,1,,,,,,
,4,X+14,指示対象局（局番33～48）,11,2,0,15,1,,,,,,
,5,X+16,指示対象局（局番49～64）,11,2,0,15,1,,,,,,
,6,X+18,指示対象局（局番65～80）,11,2,0,15,1,,,,,,
,7,X+1A,指示対象局（局番81～96）,11,2,0,15,1,,,,,,
,8,X+1C,指示対象局（局番97～112）,11,2,0,15,1,,,,,,
,9,X+1E,指示対象局（局番113～120）,11,2,0,15,1,,,,,,

10,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,
,1,X+0E,設定局番,1,2,0,15,1,,,,,,
,2,X+10,局番設定結果,16,2,0,15,1,0,局番確定,1,局番設定失敗,-,情報なし

11,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,
,1,X+0E,設定局番,1,2,0,15,1,,,,,,

12,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,,,
,1,X+0E,変更種別,16,2,0,15,1,1,シーケンサCPUで変更,2,専用命令（CCPASET）で変更,3,バッファメモリで変更,4,マスタ局で変更,-,情報なし

13,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,,,
,1,X+0E,RUN状態,16,2,0,15,1,0,RUNまたはSTEP-RUN,1,STOP，PAUSE，ERROR,-,情報なし,,,,

14,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,,,
,1,X+0E,ポート番号,16,2,0,15,1,1,PORT1,2,PORT2,-,情報なし,,,,
,2,X+10,受信異常検出数,1,2,0,15,1,,,,,,,,,,

15,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,,,
,1,X+0E,発生したエラーコード,2,2,0,15,1,,,,,,,,,,

16,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,,,
,1,X+0E,種別,16,2,0,15,1,1,軽度異常発生,2,中・重度異常発生,-,情報なし,,,,

17,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,
,1,X+0E,種別,16,2,0,15,1,0,全局バトンパス正常,1,バトンパス正常,2,バトンパス異常,-,情報なし

18,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,
,1,X+0E,種別,16,2,0,15,1,0,全局データリンク正常,1,データリンク正常,2,データリンク異常,-,情報なし

19,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,
,1,X+0E,種別,16,2,0,15,1,1,一時エラー無効局設定解除,2,一時エラー無効局設定,-,情報なし,,

20,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,
,1,X+0E,種別,16,2,0,15,1,1,予約局の一時解除設定,2,予約局の有効設定,-,情報なし,,

21,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,
,1,X+0E,RUN状態,16,2,0,15,1,0,RUNまたはSTEP-RUN,1,STOP，PAUSE，ERROR,-,情報なし,,

22,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,
,1,X+0E,ポート番号,16,2,0,15,1,1,PORT1,2,PORT2,-,情報なし,,,,
,2,X+10,種別,16,2,0,15,1,1,異常,2,正常,-,情報なし,,,,

23,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,,,
,1,X+0E,種別,16,2,0,15,1,1,停止エラー発生,2,停止エラー解除,3,続行エラー発生,4,続行エラー解除,-,情報なし

24,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,,,
,1,X+0E,種別,16,2,0,15,1,1,パラメータ異常発生,2,パラメータ異常解除,-,情報なし,,,,

25,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,,,
,1,X+0E,種別,16,2,0,15,1,1,マスタ局重複,2,局番重複,-,情報なし,,,,

26,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,,,
,1,X+0E,種別,16,2,0,15,1,1,経路切替え発生,2,正常,-,情報なし,,,,
,2,X+10,ループバック実施局番1,16,1,0,7,1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,20,20,21,21,22,22,23,23,24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,45,45,46,46,47,47,48,48,49,49,50,50,51,51,52,52,53,53,54,54,55,55,56,56,57,57,58,58,59,59,60,60,61,61,62,62,63,63,64,64,65,65,66,66,67,67,68,68,69,69,70,70,71,71,72,72,73,73,74,74,75,75,76,76,77,77,78,78,79,79,80,80,81,81,82,82,83,83,84,84,85,85,86,86,87,87,88,88,89,89,90,90,91,91,92,92,93,93,94,94,95,95,96,96,97,97,98,98,99,99,100,100,101,101,102,102,103,103,104,104,105,105,106,106,107,107,108,108,109,109,110,110,111,111,112,112,113,113,114,114,115,115,116,116,117,117,118,118,119,119,120,120,125,マスタ局,65535,局番未設定局,-,情報なし
,3,X+12,ループバック実施局番2,16,1,0,7,1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,20,20,21,21,22,22,23,23,24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,45,45,46,46,47,47,48,48,49,49,50,50,51,51,52,52,53,53,54,54,55,55,56,56,57,57,58,58,59,59,60,60,61,61,62,62,63,63,64,64,65,65,66,66,67,67,68,68,69,69,70,70,71,71,72,72,73,73,74,74,75,75,76,76,77,77,78,78,79,79,80,80,81,81,82,82,83,83,84,84,85,85,86,86,87,87,88,88,89,89,90,90,91,91,92,92,93,93,94,94,95,95,96,96,97,97,98,98,99,99,100,100,101,101,102,102,103,103,104,104,105,105,106,106,107,107,108,108,109,109,110,110,111,111,112,112,113,113,114,114,115,115,116,116,117,117,118,118,119,119,120,120,125,マスタ局,65535,局番未設定局,-,情報なし

27,,,,,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否,,,,,,,,,,,,,,
,1,X+0E,種別,16,2,0,15,1,-,-,,,,,,,,

28,,,,,,,,,,,,,,,,,,
,表示順,オフセット,名称,データ形式,データサイズ,有効ビット開始,有効ビット終了,表示可否
,1,X+0E,（未定義のイベントコード時）,1,2,0,15,0
,2,X+10,（未定義のイベントコード時）,1,2,0,15,0
,3,X+12,（未定義のイベントコード時）,1,2,0,15,0
,4,X+14,（未定義のイベントコード時）,1,2,0,15,0
,5,X+16,（未定義のイベントコード時）,1,2,0,15,0
,6,X+18,（未定義のイベントコード時）,1,2,0,15,0
,7,X+1A,（未定義のイベントコード時）,1,2,0,15,0
,8,X+1C,（未定義のイベントコード時）,1,2,0,15,0
,9,X+1E,（未定義のイベントコード時）,1,2,0,15,0
